,sample,test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier,f-measure,best_threshold
9283,9,50,0.4,0.4,0.47,0.07,0.8,MAX,0.77,0.5
9284,9,50,0.4,0.4,0.33,0.07,0.82,T50,0.76,0.75
9285,9,50,0.4,0.4,0.45,0.05,0.84,MS,0.81,0.59
9286,9,50,0.4,0.4,0.42,0.02,0.86,HDy,0.81,0.62
9287,9,50,0.4,0.4,0.4,0.0,0.84,DyS,0.8,0.67
9288,9,50,0.4,0.4,0.0,0.4,0.6,SORD,0.18,0.99
9289,9,50,0.4,0.4,0.44,0.04,0.84,SMM,0.81,0.59
9290,10,50,0.4,0.4,0.38,0.02,0.82,CC,0.77,0.5
9291,10,50,0.4,0.4,0.36,0.04,0.8,ACC,0.74,0.53
9292,10,50,0.4,0.4,0.34,0.06,0.78,X,0.74,0.56
9293,10,50,0.4,0.4,0.34,0.06,0.78,MAX,0.74,0.56
9294,10,50,0.4,0.4,0.29,0.11,0.78,T50,0.69,0.59
9295,10,50,0.4,0.4,0.33,0.07,0.78,MS,0.74,0.56
9296,10,50,0.4,0.4,0.3,0.1,0.78,HDy,0.69,0.59
9297,10,50,0.4,0.4,0.3,0.1,0.78,DyS,0.69,0.59
9298,10,50,0.4,0.4,0.0,0.4,0.6,SORD,,1.0
9299,10,50,0.4,0.4,0.35,0.05,0.8,SMM,0.74,0.53
9300,1,50,0.45,0.44,0.32,0.12,0.84,CC,0.79,0.5
9301,1,50,0.45,0.44,0.28,0.16,0.84,ACC,0.79,0.5
9302,1,50,0.45,0.44,0.34,0.1,0.82,X,0.77,0.47
9303,1,50,0.45,0.44,0.34,0.1,0.82,MAX,0.77,0.47
9304,1,50,0.45,0.44,0.38,0.06,0.86,T50,0.8,0.44
9305,1,50,0.45,0.44,0.34,0.1,0.82,MS,0.77,0.47
9306,1,50,0.45,0.44,0.36,0.08,0.84,HDy,0.8,0.45
9307,1,50,0.45,0.44,0.35,0.09,0.82,DyS,0.77,0.47
9308,1,50,0.45,0.44,0.0,0.44,0.56,SORD,0.17,0.99
9309,1,50,0.45,0.44,0.34,0.1,0.82,SMM,0.77,0.47
9310,2,50,0.45,0.44,0.48,0.04,0.84,CC,0.83,0.5
9311,2,50,0.45,0.44,0.49,0.05,0.86,ACC,0.85,0.41
9312,2,50,0.45,0.44,0.5,0.06,0.86,X,0.85,0.41
9313,2,50,0.45,0.44,0.5,0.06,0.86,MAX,0.85,0.41
9314,2,50,0.45,0.44,0.42,0.02,0.86,T50,0.84,0.75
9315,2,50,0.45,0.44,0.5,0.06,0.86,MS,0.85,0.41
9316,2,50,0.45,0.44,0.43,0.01,0.86,HDy,0.84,0.75
9317,2,50,0.45,0.44,0.48,0.04,0.84,DyS,0.83,0.5
9318,2,50,0.45,0.44,0.0,0.44,0.56,SORD,0.09,0.99
9319,2,50,0.45,0.44,0.49,0.05,0.84,SMM,0.83,0.5
9320,3,50,0.45,0.44,0.46,0.02,0.94,CC,0.93,0.5
9321,3,50,0.45,0.44,0.47,0.03,0.94,ACC,0.93,0.5
9322,3,50,0.45,0.44,0.45,0.01,0.96,X,0.95,0.59
9323,3,50,0.45,0.44,0.45,0.01,0.96,MAX,0.95,0.59
9324,3,50,0.45,0.44,0.38,0.06,0.94,T50,0.93,0.75
9325,3,50,0.45,0.44,0.44,0.0,0.96,MS,0.95,0.59
9326,3,50,0.45,0.44,0.35,0.09,0.92,HDy,0.9,0.84
9327,3,50,0.45,0.44,0.38,0.06,0.94,DyS,0.93,0.75
9328,3,50,0.45,0.44,0.0,0.44,0.56,SORD,0.17,0.99
9329,3,50,0.45,0.44,0.43,0.01,0.98,SMM,0.98,0.6
9330,4,50,0.45,0.44,0.4,0.04,0.84,CC,0.81,0.5
9331,4,50,0.45,0.44,0.39,0.05,0.82,ACC,0.78,0.56
9332,4,50,0.45,0.44,0.39,0.05,0.84,X,0.81,0.5
9333,4,50,0.45,0.44,0.39,0.05,0.84,MAX,0.81,0.5
9334,4,50,0.45,0.44,0.33,0.11,0.82,T50,0.77,0.58
9335,4,50,0.45,0.44,0.39,0.05,0.82,MS,0.78,0.56
9336,4,50,0.45,0.44,0.28,0.16,0.84,HDy,0.78,0.66
9337,4,50,0.45,0.44,0.34,0.1,0.82,DyS,0.77,0.58
9338,4,50,0.45,0.44,0.0,0.44,0.56,SORD,0.09,0.99
9339,4,50,0.45,0.44,0.38,0.06,0.82,SMM,0.78,0.56
9340,5,50,0.45,0.44,0.5,0.06,0.9,CC,0.89,0.5
9341,5,50,0.45,0.44,0.52,0.08,0.88,ACC,0.88,0.44
9342,5,50,0.45,0.44,0.55,0.11,0.88,X,0.88,0.22
9343,5,50,0.45,0.44,0.55,0.11,0.88,MAX,0.88,0.22
9344,5,50,0.45,0.44,0.29,0.15,0.82,T50,0.72,0.91
9345,5,50,0.45,0.44,0.49,0.05,0.9,MS,0.89,0.5
9346,5,50,0.45,0.44,0.44,0.0,0.92,HDy,0.91,0.62
9347,5,50,0.45,0.44,0.44,0.0,0.92,DyS,0.91,0.62
9348,5,50,0.45,0.44,0.0,0.44,0.56,SORD,,0.99
9349,5,50,0.45,0.44,0.48,0.04,0.92,SMM,0.89,0.55
9350,6,50,0.45,0.44,0.42,0.02,0.9,CC,0.88,0.5
9351,6,50,0.45,0.44,0.41,0.03,0.9,ACC,0.88,0.5
9352,6,50,0.45,0.44,0.39,0.05,0.88,X,0.86,0.75
9353,6,50,0.45,0.44,0.39,0.05,0.88,MAX,0.86,0.75
9354,6,50,0.45,0.44,0.38,0.06,0.86,T50,0.83,0.81
9355,6,50,0.45,0.44,0.45,0.01,0.88,MS,0.86,0.31
9356,6,50,0.45,0.44,0.42,0.02,0.9,HDy,0.88,0.5
9357,6,50,0.45,0.44,0.44,0.0,0.88,DyS,0.86,0.31
9358,6,50,0.45,0.44,0.0,0.44,0.56,SORD,0.17,0.99
9359,6,50,0.45,0.44,0.44,0.0,0.88,SMM,0.86,0.31
9360,7,50,0.45,0.44,0.44,0.0,0.96,CC,0.95,0.5
9361,7,50,0.45,0.44,0.44,0.0,0.96,ACC,0.95,0.5
9362,7,50,0.45,0.44,0.45,0.01,0.96,X,0.95,0.5
9363,7,50,0.45,0.44,0.45,0.01,0.96,MAX,0.95,0.5
9364,7,50,0.45,0.44,0.42,0.02,0.94,T50,0.93,0.53
9365,7,50,0.45,0.44,0.41,0.03,0.94,MS,0.93,0.53
9366,7,50,0.45,0.44,0.35,0.09,0.88,HDy,0.85,0.69
9367,7,50,0.45,0.44,0.41,0.03,0.94,DyS,0.93,0.53
9368,7,50,0.45,0.44,0.0,0.44,0.56,SORD,,0.99
9369,7,50,0.45,0.44,0.42,0.02,0.94,SMM,0.93,0.53
9370,8,50,0.45,0.44,0.3,0.14,0.86,CC,0.81,0.5
9371,8,50,0.45,0.44,0.25,0.19,0.82,ACC,0.74,0.75
9372,8,50,0.45,0.44,0.26,0.18,0.82,X,0.74,0.75
9373,8,50,0.45,0.44,0.26,0.18,0.82,MAX,0.74,0.75
9374,8,50,0.45,0.44,0.38,0.06,0.94,T50,0.93,0.3
9375,8,50,0.45,0.44,0.3,0.14,0.86,MS,0.81,0.5
9376,8,50,0.45,0.44,0.28,0.16,0.84,HDy,0.78,0.62
9377,8,50,0.45,0.44,0.29,0.15,0.86,DyS,0.81,0.5
9378,8,50,0.45,0.44,0.0,0.44,0.56,SORD,0.17,0.99
9379,8,50,0.45,0.44,0.33,0.11,0.88,SMM,0.84,0.38
9380,9,50,0.45,0.44,0.48,0.04,0.88,CC,0.87,0.5
9381,9,50,0.45,0.44,0.49,0.05,0.9,ACC,0.89,0.44
9382,9,50,0.45,0.44,0.5,0.06,0.9,X,0.89,0.44
9383,9,50,0.45,0.44,0.5,0.06,0.9,MAX,0.89,0.44
9384,9,50,0.45,0.44,0.42,0.02,0.9,T50,0.88,0.69
9385,9,50,0.45,0.44,0.49,0.05,0.88,MS,0.87,0.5
9386,9,50,0.45,0.44,0.43,0.01,0.88,HDy,0.86,0.62
9387,9,50,0.45,0.44,0.45,0.01,0.88,DyS,0.86,0.62
9388,9,50,0.45,0.44,0.0,0.44,0.56,SORD,0.09,0.99
9389,9,50,0.45,0.44,0.48,0.04,0.88,SMM,0.87,0.5
9390,10,50,0.45,0.44,0.5,0.06,0.9,CC,0.89,0.5
9391,10,50,0.45,0.44,0.52,0.08,0.88,ACC,0.88,0.44
9392,10,50,0.45,0.44,0.55,0.11,0.84,X,0.84,0.19
9393,10,50,0.45,0.44,0.55,0.11,0.84,MAX,0.84,0.19
9394,10,50,0.45,0.44,0.5,0.06,0.9,T50,0.89,0.5
9395,10,50,0.45,0.44,0.53,0.09,0.86,MS,0.86,0.25
9396,10,50,0.45,0.44,0.49,0.05,0.9,HDy,0.89,0.5
9397,10,50,0.45,0.44,0.5,0.06,0.9,DyS,0.89,0.5
9398,10,50,0.45,0.44,0.0,0.44,0.56,SORD,0.17,0.99
9399,10,50,0.45,0.44,0.51,0.07,0.9,SMM,0.89,0.5
9400,1,50,0.5,0.5,0.48,0.02,0.86,CC,0.86,0.5
9401,1,50,0.5,0.5,0.49,0.01,0.88,ACC,0.88,0.44
9402,1,50,0.5,0.5,0.5,0.0,0.88,X,0.88,0.44
9403,1,50,0.5,0.5,0.5,0.0,0.88,MAX,0.88,0.44
9404,1,50,0.5,0.5,0.46,0.04,0.84,T50,0.83,0.56
9405,1,50,0.5,0.5,0.49,0.01,0.88,MS,0.88,0.44
9406,1,50,0.5,0.5,0.42,0.08,0.84,HDy,0.83,0.72
9407,1,50,0.5,0.5,0.44,0.06,0.86,DyS,0.85,0.62
9408,1,50,0.5,0.5,0.0,0.5,0.5,SORD,0.08,0.99
9409,1,50,0.5,0.5,0.48,0.02,0.86,SMM,0.86,0.5
9410,2,50,0.5,0.5,0.44,0.06,0.9,CC,0.89,0.5
9411,2,50,0.5,0.5,0.44,0.06,0.9,ACC,0.89,0.5
9412,2,50,0.5,0.5,0.42,0.08,0.88,X,0.87,0.69
9413,2,50,0.5,0.5,0.42,0.08,0.88,MAX,0.87,0.69
9414,2,50,0.5,0.5,0.46,0.04,0.92,T50,0.92,0.31
9415,2,50,0.5,0.5,0.42,0.08,0.88,MS,0.87,0.69
9416,2,50,0.5,0.5,0.35,0.15,0.82,HDy,0.79,0.81
9417,2,50,0.5,0.5,0.39,0.11,0.84,DyS,0.82,0.75
9418,2,50,0.5,0.5,0.0,0.5,0.5,SORD,0.08,0.99
9419,2,50,0.5,0.5,0.43,0.07,0.9,SMM,0.89,0.5
9420,3,50,0.5,0.5,0.4,0.1,0.86,CC,0.84,0.5
9421,3,50,0.5,0.5,0.39,0.11,0.84,ACC,0.84,0.66
9422,3,50,0.5,0.5,0.42,0.08,0.88,X,0.87,0.47
9423,3,50,0.5,0.5,0.42,0.08,0.88,MAX,0.87,0.47
9424,3,50,0.5,0.5,0.42,0.08,0.88,T50,0.87,0.47
9425,3,50,0.5,0.5,0.41,0.09,0.86,MS,0.84,0.5
9426,3,50,0.5,0.5,0.38,0.12,0.84,HDy,0.84,0.66
9427,3,50,0.5,0.5,0.42,0.08,0.88,DyS,0.87,0.47
9428,3,50,0.5,0.5,0.0,0.5,0.5,SORD,0.15,0.99
9429,3,50,0.5,0.5,0.42,0.08,0.88,SMM,0.87,0.47
9430,4,50,0.5,0.5,0.46,0.04,0.88,CC,0.87,0.5
9431,4,50,0.5,0.5,0.47,0.03,0.88,ACC,0.87,0.5
9432,4,50,0.5,0.5,0.53,0.03,0.94,X,0.94,0.38
9433,4,50,0.5,0.5,0.53,0.03,0.94,MAX,0.94,0.38
9434,4,50,0.5,0.5,0.5,0.0,0.92,T50,0.9,0.44
9435,4,50,0.5,0.5,0.47,0.03,0.88,MS,0.87,0.5
9436,4,50,0.5,0.5,0.47,0.03,0.88,HDy,0.87,0.5
9437,4,50,0.5,0.5,0.44,0.06,0.86,DyS,0.85,0.52
9438,4,50,0.5,0.5,0.0,0.5,0.5,SORD,0.08,0.99
9439,4,50,0.5,0.5,0.47,0.03,0.88,SMM,0.87,0.5
9440,5,50,0.5,0.5,0.46,0.04,0.88,CC,0.87,0.5
9441,5,50,0.5,0.5,0.47,0.03,0.88,ACC,0.87,0.5
9442,5,50,0.5,0.5,0.5,0.0,0.92,X,0.92,0.38
9443,5,50,0.5,0.5,0.5,0.0,0.92,MAX,0.92,0.38
9444,5,50,0.5,0.5,0.5,0.0,0.92,T50,0.92,0.38
9445,5,50,0.5,0.5,0.49,0.01,0.9,MS,0.9,0.47
9446,5,50,0.5,0.5,0.46,0.04,0.88,HDy,0.87,0.5
9447,5,50,0.5,0.5,0.48,0.02,0.9,DyS,0.9,0.47
9448,5,50,0.5,0.5,0.0,0.5,0.5,SORD,0.08,0.99
9449,5,50,0.5,0.5,0.48,0.02,0.9,SMM,0.9,0.47
9450,6,50,0.5,0.5,0.52,0.02,0.9,CC,0.9,0.5
9451,6,50,0.5,0.5,0.55,0.05,0.92,ACC,0.92,0.25
9452,6,50,0.5,0.5,0.53,0.03,0.9,X,0.9,0.5
9453,6,50,0.5,0.5,0.53,0.03,0.9,MAX,0.9,0.5
9454,6,50,0.5,0.5,0.54,0.04,0.92,T50,0.92,0.25
9455,6,50,0.5,0.5,0.49,0.01,0.88,MS,0.88,0.56
9456,6,50,0.5,0.5,0.41,0.09,0.86,HDy,0.84,0.75
9457,6,50,0.5,0.5,0.47,0.03,0.9,DyS,0.9,0.58
9458,6,50,0.5,0.5,0.0,0.5,0.5,SORD,0.08,0.99
9459,6,50,0.5,0.5,0.49,0.01,0.9,SMM,0.9,0.58
9460,7,50,0.5,0.5,0.44,0.06,0.86,CC,0.85,0.5
9461,7,50,0.5,0.5,0.44,0.06,0.86,ACC,0.85,0.5
9462,7,50,0.5,0.5,0.45,0.05,0.86,X,0.85,0.5
9463,7,50,0.5,0.5,0.45,0.05,0.86,MAX,0.85,0.5
9464,7,50,0.5,0.5,0.42,0.08,0.84,T50,0.83,0.56
9465,7,50,0.5,0.5,0.43,0.07,0.86,MS,0.85,0.5
9466,7,50,0.5,0.5,0.35,0.15,0.82,HDy,0.79,0.75
9467,7,50,0.5,0.5,0.41,0.09,0.82,DyS,0.8,0.62
9468,7,50,0.5,0.5,0.0,0.5,0.5,SORD,0.15,0.99
9469,7,50,0.5,0.5,0.43,0.07,0.86,SMM,0.85,0.5
9470,8,50,0.5,0.5,0.48,0.02,0.82,CC,0.82,0.5
9471,8,50,0.5,0.5,0.49,0.01,0.84,ACC,0.82,0.44
9472,8,50,0.5,0.5,0.55,0.05,0.86,X,0.87,0.34
9473,8,50,0.5,0.5,0.55,0.05,0.86,MAX,0.87,0.34
9474,8,50,0.5,0.5,0.5,0.0,0.84,T50,0.82,0.44
9475,8,50,0.5,0.5,0.49,0.01,0.84,MS,0.82,0.44
9476,8,50,0.5,0.5,0.5,0.0,0.84,HDy,0.82,0.44
9477,8,50,0.5,0.5,0.51,0.01,0.86,DyS,0.84,0.43
9478,8,50,0.5,0.5,0.0,0.5,0.5,SORD,0.08,0.99
9479,8,50,0.5,0.5,0.49,0.01,0.84,SMM,0.82,0.44
9480,9,50,0.5,0.5,0.52,0.02,0.9,CC,0.9,0.5
9481,9,50,0.5,0.5,0.55,0.05,0.88,ACC,0.88,0.38
9482,9,50,0.5,0.5,0.55,0.05,0.9,X,0.91,0.31
9483,9,50,0.5,0.5,0.55,0.05,0.9,MAX,0.91,0.31
9484,9,50,0.5,0.5,0.46,0.04,0.84,T50,0.83,0.73
9485,9,50,0.5,0.5,0.53,0.03,0.9,MS,0.9,0.5
9486,9,50,0.5,0.5,0.42,0.08,0.84,HDy,0.83,0.75
9487,9,50,0.5,0.5,0.45,0.05,0.86,DyS,0.83,0.73
9488,9,50,0.5,0.5,0.0,0.5,0.5,SORD,0.08,0.99
9489,9,50,0.5,0.5,0.51,0.01,0.88,SMM,0.88,0.62
9490,10,50,0.5,0.5,0.52,0.02,0.82,CC,0.82,0.5
9491,10,50,0.5,0.5,0.55,0.05,0.84,ACC,0.85,0.44
9492,10,50,0.5,0.5,0.58,0.08,0.84,X,0.85,0.39
9493,10,50,0.5,0.5,0.58,0.08,0.84,MAX,0.85,0.39
9494,10,50,0.5,0.5,0.5,0.0,0.8,T50,0.8,0.67
9495,10,50,0.5,0.5,0.57,0.07,0.84,MS,0.85,0.39
9496,10,50,0.5,0.5,0.56,0.06,0.86,HDy,0.87,0.41
9497,10,50,0.5,0.5,0.54,0.04,0.84,DyS,0.85,0.44
9498,10,50,0.5,0.5,0.0,0.5,0.5,SORD,0.08,0.99
9499,10,50,0.5,0.5,0.54,0.04,0.84,SMM,0.85,0.44
9500,1,50,0.55,0.54,0.52,0.02,0.9,CC,0.91,0.5
9501,1,50,0.55,0.54,0.55,0.01,0.88,ACC,0.89,0.31
9502,1,50,0.55,0.54,0.53,0.01,0.9,X,0.91,0.5
9503,1,50,0.55,0.54,0.53,0.01,0.9,MAX,0.91,0.5
9504,1,50,0.55,0.54,0.5,0.04,0.88,T50,0.88,0.62
9505,1,50,0.55,0.54,0.53,0.01,0.88,MS,0.89,0.31
9506,1,50,0.55,0.54,0.41,0.13,0.86,HDy,0.85,0.81
9507,1,50,0.55,0.54,0.45,0.09,0.86,DyS,0.86,0.79
9508,1,50,0.55,0.54,0.0,0.54,0.46,SORD,0.07,0.99
9509,1,50,0.55,0.54,0.51,0.03,0.9,SMM,0.91,0.5
9510,2,50,0.55,0.54,0.5,0.04,0.88,CC,0.88,0.5
9511,2,50,0.55,0.54,0.52,0.02,0.86,ACC,0.87,0.25
9512,2,50,0.55,0.54,0.53,0.01,0.86,X,0.87,0.25
9513,2,50,0.55,0.54,0.53,0.01,0.86,MAX,0.87,0.25
9514,2,50,0.55,0.54,0.62,0.08,0.8,T50,0.83,0.16
9515,2,50,0.55,0.54,0.51,0.03,0.86,MS,0.87,0.25
9516,2,50,0.55,0.54,0.52,0.02,0.86,HDy,0.87,0.25
9517,2,50,0.55,0.54,0.51,0.03,0.88,DyS,0.88,0.5
9518,2,50,0.55,0.54,0.0,0.54,0.46,SORD,0.14,0.99
9519,2,50,0.55,0.54,0.51,0.03,0.88,SMM,0.88,0.5
9520,3,50,0.55,0.54,0.52,0.02,0.94,CC,0.94,0.5
9521,3,50,0.55,0.54,0.55,0.01,0.96,ACC,0.94,0.38
9522,3,50,0.55,0.54,0.53,0.01,0.94,X,0.94,0.5
9523,3,50,0.55,0.54,0.53,0.01,0.94,MAX,0.94,0.5
9524,3,50,0.55,0.54,0.58,0.04,0.96,T50,0.96,0.28
9525,3,50,0.55,0.54,0.55,0.01,0.96,MS,0.94,0.38
9526,3,50,0.55,0.54,0.56,0.02,0.98,HDy,0.98,0.3
9527,3,50,0.55,0.54,0.56,0.02,0.98,DyS,0.98,0.3
9528,3,50,0.55,0.54,0.0,0.54,0.46,SORD,0.2,0.99
9529,3,50,0.55,0.54,0.53,0.01,0.96,SMM,0.94,0.38
9530,4,50,0.55,0.54,0.48,0.06,0.94,CC,0.94,0.5
9531,4,50,0.55,0.54,0.49,0.05,0.96,ACC,0.96,0.47
9532,4,50,0.55,0.54,0.55,0.01,0.94,X,0.95,0.38
9533,4,50,0.55,0.54,0.55,0.01,0.94,MAX,0.95,0.38
9534,4,50,0.55,0.54,0.5,0.04,0.96,T50,0.96,0.47
9535,4,50,0.55,0.54,0.51,0.03,0.96,MS,0.96,0.47
9536,4,50,0.55,0.54,0.46,0.08,0.92,HDy,0.92,0.53
9537,4,50,0.55,0.54,0.5,0.04,0.96,DyS,0.96,0.47
9538,4,50,0.55,0.54,0.0,0.54,0.46,SORD,0.31,0.99
9539,4,50,0.55,0.54,0.5,0.04,0.96,SMM,0.96,0.47
9540,5,50,0.55,0.54,0.52,0.02,0.82,CC,0.83,0.5
9541,5,50,0.55,0.54,0.55,0.01,0.84,ACC,0.85,0.44
9542,5,50,0.55,0.54,0.55,0.01,0.86,X,0.87,0.39
9543,5,50,0.55,0.54,0.55,0.01,0.86,MAX,0.87,0.39
9544,5,50,0.55,0.54,0.54,0.0,0.84,T50,0.85,0.44
9545,5,50,0.55,0.54,0.55,0.01,0.86,MS,0.87,0.39
9546,5,50,0.55,0.54,0.55,0.01,0.84,HDy,0.85,0.44
9547,5,50,0.55,0.54,0.55,0.01,0.84,DyS,0.85,0.44
9548,5,50,0.55,0.54,0.0,0.54,0.46,SORD,0.2,0.99
9549,5,50,0.55,0.54,0.53,0.01,0.82,SMM,0.83,0.5
9550,6,50,0.55,0.54,0.44,0.1,0.86,CC,0.86,0.5
9551,6,50,0.55,0.54,0.44,0.1,0.86,ACC,0.86,0.5
9552,6,50,0.55,0.54,0.45,0.09,0.86,X,0.86,0.5
9553,6,50,0.55,0.54,0.45,0.09,0.86,MAX,0.86,0.5
9554,6,50,0.55,0.54,0.54,0.0,0.84,T50,0.85,0.19
9555,6,50,0.55,0.54,0.45,0.09,0.88,MS,0.88,0.38
9556,6,50,0.55,0.54,0.43,0.11,0.86,HDy,0.86,0.5
9557,6,50,0.55,0.54,0.47,0.07,0.88,DyS,0.88,0.38
9558,6,50,0.55,0.54,0.0,0.54,0.46,SORD,0.07,0.99
9559,6,50,0.55,0.54,0.46,0.08,0.88,SMM,0.88,0.38
9560,7,50,0.55,0.54,0.5,0.04,0.92,CC,0.92,0.5
9561,7,50,0.55,0.54,0.52,0.02,0.94,ACC,0.96,0.49
9562,7,50,0.55,0.54,0.55,0.01,0.94,X,0.95,0.38
9563,7,50,0.55,0.54,0.55,0.01,0.94,MAX,0.95,0.38
9564,7,50,0.55,0.54,0.46,0.08,0.88,T50,0.88,0.62
9565,7,50,0.55,0.54,0.52,0.02,0.94,MS,0.96,0.49
9566,7,50,0.55,0.54,0.46,0.08,0.88,HDy,0.88,0.62
9567,7,50,0.55,0.54,0.52,0.02,0.94,DyS,0.96,0.49
9568,7,50,0.55,0.54,0.0,0.54,0.46,SORD,0.14,0.99
9569,7,50,0.55,0.54,0.51,0.03,0.92,SMM,0.92,0.5
9570,8,50,0.55,0.54,0.48,0.06,0.9,CC,0.9,0.5
9571,8,50,0.55,0.54,0.49,0.05,0.92,ACC,0.92,0.45
9572,8,50,0.55,0.54,0.58,0.04,0.92,X,0.93,0.34
9573,8,50,0.55,0.54,0.58,0.04,0.92,MAX,0.93,0.34
9574,8,50,0.55,0.54,0.38,0.16,0.84,T50,0.83,0.8
9575,8,50,0.55,0.54,0.52,0.02,0.9,MS,0.92,0.45
9576,8,50,0.55,0.54,0.57,0.03,0.9,HDy,0.91,0.38
9577,8,50,0.55,0.54,0.53,0.01,0.9,DyS,0.92,0.45
9578,8,50,0.55,0.54,0.0,0.54,0.46,SORD,0.07,0.99
9579,8,50,0.55,0.54,0.51,0.03,0.9,SMM,0.92,0.45
9580,9,50,0.55,0.54,0.52,0.02,0.86,CC,0.87,0.5
9581,9,50,0.55,0.54,0.55,0.01,0.88,ACC,0.89,0.44
9582,9,50,0.55,0.54,0.58,0.04,0.88,X,0.89,0.34
9583,9,50,0.55,0.54,0.58,0.04,0.88,MAX,0.89,0.34
9584,9,50,0.55,0.54,0.54,0.0,0.88,T50,0.89,0.44
9585,9,50,0.55,0.54,0.55,0.01,0.88,MS,0.89,0.44
9586,9,50,0.55,0.54,0.55,0.01,0.9,HDy,0.91,0.38
9587,9,50,0.55,0.54,0.53,0.01,0.88,DyS,0.89,0.44
9588,9,50,0.55,0.54,0.0,0.54,0.46,SORD,0.07,0.99
9589,9,50,0.55,0.54,0.53,0.01,0.86,SMM,0.87,0.5
9590,10,50,0.55,0.54,0.52,0.02,0.9,CC,0.91,0.5
9591,10,50,0.55,0.54,0.55,0.01,0.92,ACC,0.93,0.44
9592,10,50,0.55,0.54,0.55,0.01,0.94,X,0.95,0.25
9593,10,50,0.55,0.54,0.55,0.01,0.94,MAX,0.95,0.25
9594,10,50,0.55,0.54,0.58,0.04,0.92,T50,0.93,0.12
9595,10,50,0.55,0.54,0.54,0.0,0.92,MS,0.93,0.44
9596,10,50,0.55,0.54,0.45,0.09,0.84,HDy,0.84,0.75
9597,10,50,0.55,0.54,0.5,0.04,0.88,DyS,0.88,0.56
9598,10,50,0.55,0.54,0.0,0.54,0.46,SORD,0.31,0.99
9599,10,50,0.55,0.54,0.51,0.03,0.88,SMM,0.88,0.56
9600,1,50,0.6,0.6,0.52,0.08,0.92,CC,0.93,0.5
9601,1,50,0.6,0.6,0.55,0.05,0.94,ACC,0.95,0.45
9602,1,50,0.6,0.6,0.58,0.02,0.94,X,0.95,0.38
9603,1,50,0.6,0.6,0.58,0.02,0.94,MAX,0.95,0.38
9604,1,50,0.6,0.6,0.58,0.02,0.94,T50,0.95,0.38
9605,1,50,0.6,0.6,0.57,0.03,0.92,MS,0.93,0.44
9606,1,50,0.6,0.6,0.6,0.0,0.96,HDy,0.95,0.3
9607,1,50,0.6,0.6,0.58,0.02,0.94,DyS,0.95,0.38
9608,1,50,0.6,0.6,0.0,0.6,0.4,SORD,0.18,0.99
9609,1,50,0.6,0.6,0.54,0.06,0.94,SMM,0.95,0.45
9610,2,50,0.6,0.6,0.56,0.04,0.92,CC,0.93,0.5
9611,2,50,0.6,0.6,0.6,0.0,0.88,ACC,0.9,0.34
9612,2,50,0.6,0.6,0.61,0.01,0.88,X,0.9,0.34
9613,2,50,0.6,0.6,0.61,0.01,0.88,MAX,0.9,0.34
9614,2,50,0.6,0.6,0.54,0.06,0.9,T50,0.91,0.53
9615,2,50,0.6,0.6,0.59,0.01,0.88,MS,0.9,0.34
9616,2,50,0.6,0.6,0.63,0.03,0.92,HDy,0.94,0.25
9617,2,50,0.6,0.6,0.61,0.01,0.9,DyS,0.92,0.31
9618,2,50,0.6,0.6,0.0,0.6,0.4,SORD,0.12,0.99
9619,2,50,0.6,0.6,0.57,0.03,0.92,SMM,0.93,0.5
9620,3,50,0.6,0.6,0.54,0.06,0.86,CC,0.88,0.5
9621,3,50,0.6,0.6,0.57,0.03,0.9,ACC,0.9,0.32
9622,3,50,0.6,0.6,0.55,0.05,0.88,X,0.9,0.34
9623,3,50,0.6,0.6,0.55,0.05,0.88,MAX,0.9,0.34
9624,3,50,0.6,0.6,0.62,0.02,0.9,T50,0.94,0.3
9625,3,50,0.6,0.6,0.57,0.03,0.88,MS,0.9,0.34
9626,3,50,0.6,0.6,0.54,0.06,0.86,HDy,0.88,0.5
9627,3,50,0.6,0.6,0.57,0.03,0.88,DyS,0.9,0.34
9628,3,50,0.6,0.6,0.0,0.6,0.4,SORD,0.18,0.99
9629,3,50,0.6,0.6,0.55,0.05,0.86,SMM,0.88,0.5
9630,4,50,0.6,0.6,0.62,0.02,0.86,CC,0.89,0.5
9631,4,50,0.6,0.6,0.68,0.08,0.84,ACC,0.87,0.38
9632,4,50,0.6,0.6,0.68,0.08,0.84,X,0.87,0.38
9633,4,50,0.6,0.6,0.68,0.08,0.84,MAX,0.87,0.38
9634,4,50,0.6,0.6,0.5,0.1,0.82,T50,0.84,0.75
9635,4,50,0.6,0.6,0.68,0.08,0.84,MS,0.87,0.38
9636,4,50,0.6,0.6,0.5,0.1,0.82,HDy,0.84,0.75
9637,4,50,0.6,0.6,0.61,0.01,0.88,DyS,0.9,0.59
9638,4,50,0.6,0.6,0.0,0.6,0.4,SORD,0.06,0.99
9639,4,50,0.6,0.6,0.62,0.02,0.86,SMM,0.89,0.5
9640,5,50,0.6,0.6,0.52,0.08,0.88,CC,0.89,0.5
9641,5,50,0.6,0.6,0.55,0.05,0.86,ACC,0.9,0.49
9642,5,50,0.6,0.6,0.68,0.08,0.84,X,0.87,0.19
9643,5,50,0.6,0.6,0.68,0.08,0.84,MAX,0.87,0.19
9644,5,50,0.6,0.6,0.54,0.06,0.86,T50,0.9,0.49
