score,class
0.966609,1
0.9813958,1
0.99300647,1
0.9759996,1
0.8564762,1
0.989974,1
0.92663264,1
0.98585576,1
0.844338,1
0.3262878,1
0.8410806,1
0.68296325,1
0.40593296,1
0.93208236,1
0.9875617,1
0.7644417,1
0.9905951,1
0.9663557,1
0.90867215,1
0.95896703,1
0.80411685,1
0.91113704,1
0.97711676,1
0.9518744,1
0.96225125,1
0.97212493,1
0.89660627,1
0.99032366,1
0.9667018,1
0.9525616,1
0.25786626,1
0.9767591,1
0.8348694,1
0.6097788,1
0.9902958,1
0.97175646,1
0.96550393,1
0.8525575,1
0.9913223,1
0.9871804,1
0.8850169,1
0.95750344,1
0.99316686,1
0.98904514,1
0.97648025,1
0.03865995,1
0.7654823,1
0.20203935,1
0.9742954,1
0.6097788,1
0.88805705,1
0.9319003,1
0.055103768,1
0.9722552,1
0.9880278,1
0.9060101,1
0.50827795,1
0.9486554,1
0.98515135,1
0.9723389,1
0.76243806,1
0.93385565,1
0.987259,1
0.9921789,1
0.98866194,1
0.8297586,1
0.5642111,1
0.11838322,1
0.9861173,1
0.96419466,1
0.9858619,1
0.91504556,1
0.96333474,1
0.8896258,1
0.95536584,1
0.95726097,1
0.988467,1
0.90262705,1
0.9473911,1
0.7224466,1
0.9904668,1
0.78765607,1
0.32012182,1
0.98624927,1
0.6387196,1
0.37271404,1
0.9898331,1
0.49234602,1
0.35159478,1
0.18727376,1
0.9907396,1
0.9890737,1
0.8789744,1
0.9871803,1
0.5351344,1
0.9476315,1
0.9518744,1
0.78711605,1
0.09598154,1
0.95822126,1
0.9728448,1
0.8329817,1
0.99304223,1
0.39978653,1
0.6176222,1
0.8898204,1
0.7961218,1
0.9013957,1
0.90867215,1
0.60723925,1
0.82830685,1
0.9825064,1
0.25786626,1
0.9760385,1
0.9906651,1
0.67645437,1
0.97198606,1
0.95773965,1
0.93042153,1
0.5620726,1
0.35159478,1
0.9914834,1
0.4444382,1
0.78779024,1
0.9912915,1
0.73141235,1
0.92023396,1
0.93456763,1
0.9845494,1
0.060216367,1
0.69905907,1
0.97918314,1
0.2411223,1
0.98758453,1
0.939211,1
0.9458836,1
0.9382496,1
0.98940384,1
0.60911125,1
0.9801854,1
0.9845232,1
0.98579574,1
0.98672235,1
0.9913634,1
0.59521884,1
0.9882796,1
0.9917032,1
0.98064226,1
0.9487977,1
0.9839961,1
0.9761627,1
0.85853237,1
0.98900735,1
0.9243904,1
0.90815306,1
0.814328,1
0.9767219,1
0.20874098,1
0.49502566,1
0.95862216,1
0.98823816,1
0.005778357,1
0.7536877,1
0.95256615,1
0.9845047,1
0.89201933,1
0.4126953,1
0.9267823,1
0.98682773,1
0.9334922,1
0.97809064,1
0.6515823,1
0.9830875,1
0.95198476,1
0.965345,1
0.18527563,1
0.19871233,1
0.95014006,1
0.9897914,1
0.9711213,1
0.09215559,1
0.07165728,1
0.9924265,1
0.9845851,1
0.9817291,1
0.9768635,1
0.9815677,1
0.9561224,1
0.9841516,1
0.114250794,1
0.99138314,1
0.9888515,1
0.42815518,1
0.91399175,1
0.97003865,1
0.90780497,1
0.9368845,1
0.16519277,1
0.99114287,1
0.985364,1
0.8226163,1
0.98769826,1
0.9872277,1
0.48563385,1
0.99101746,1
0.52515554,1
0.07466246,1
0.9470882,1
0.85813135,1
0.960645,1
0.86184984,1
0.96416605,1
0.99003977,1
0.98631513,1
0.9874884,1
0.18578945,1
0.9116008,1
0.9761568,1
0.6630249,1
0.99046654,1
0.20577404,1
0.9434645,1
0.35159478,1
0.9450023,1
0.97780085,1
0.9413355,1
0.11270549,1
0.98977894,1
0.96999717,1
0.98915917,1
0.5993439,1
0.96135974,1
0.9846089,1
0.98919135,1
0.98029375,1
0.9743737,1
0.53102154,1
0.94424176,1
0.9731154,1
0.9424338,1
0.11824827,1
0.98794436,1
0.9887639,1
0.98513514,1
0.95580494,1
0.9899423,1
0.9807535,1
0.9650986,1
0.82748497,1
0.920526,1
0.95418984,1
0.9815353,1
0.07489318,1
0.96550393,1
0.96342653,1
0.96880966,1
0.9764389,1
0.9706123,1
0.94538903,1
0.67745787,1
0.99025947,1
0.9656502,1
0.9535133,1
0.95198476,1
0.9873139,1
0.07619964,1
0.98927116,1
0.9306252,1
0.881979,1
0.96922404,1
0.9790846,1
0.9181302,1
0.919446,1
0.98783547,1
